date,day_of_week,ingredient,unit,opening_stock,received_qty,usage_qty,wastage_qty,closing_stock,par_level,reorder_point,low_stock_alert,expiry_risk_flag,daily_ingredient_cost_aed 
2025-02-24,Monday,Maple Syrup,litres,2.01,2.8,1.02,0.01,3.78,2,0.5,0,0,42.84
2025-02-24,Monday,Hashbrown (frozen),pcs,91.59,192.5,72.72,1.63,209.74,120,40,0,0,109.08
2025-02-24,Monday,Bacon Strips,pcs,67.82,122.5,46.41,0.53,143.38,80,25,0,0,139.23
2025-02-24,Monday,Chicken Sausage,pcs,52.71,70.0,27.06,0.16,95.49,50,15,0,0,108.24
2025-02-24,Monday,Chicken Hotdog,pcs,11.59,14.0,5.17,0.08,20.34,15,5,0,0,25.85
2025-02-24,Monday,Beef Hotdog,pcs,15.63,28.0,10.08,0.04,33.51,20,6,0,0,60.48
2025-02-24,Monday,Mushrooms,kg,4.31,5.25,2.18,0.05,7.33,4,1,0,1,39.24
2025-02-24,Monday,Carrot,pcs,7.36,7.0,2.67,0.1,11.59,8,3,0,0,2.67
2025-02-24,Monday,Capsicum,kg,4.71,7.0,2.82,0.05,8.84,5,1.5,0,0,28.2
2025-02-24,Monday,Spinach,kg,3.14,3.5,1.28,0.01,5.35,3,0.8,0,1,15.36
2025-02-24,Monday,Tortilla Wraps,pcs,56.75,105.0,36.08,1.79,123.88,70,20,0,0,43.3
2025-02-24,Monday,Pasta (various),kg,9.19,14.0,4.28,0.19,18.72,10,3,0,0,34.24
2025-02-24,Monday,Sriracha Sauce,litres,0.98,1.4,0.46,0.0,1.92,1,0.3,0,0,11.5
2025-02-24,Monday,BBQ Sauce,litres,1.0,1.05,0.4,0.01,1.64,1,0.2,0,0,7.2
2025-02-24,Monday,Chocolate (cooking),kg,2.07,2.8,0.92,0.03,3.92,2,0.5,0,0,29.44
2025-02-24,Monday,Coconut Flakes,kg,1.04,1.4,0.49,0.01,1.94,1,0.3,0,0,9.8
2025-02-24,Monday,Peanut Butter,kg,1.32,2.1,0.68,0.03,2.71,1.5,0.4,0,0,12.24
2025-02-24,Monday,Gloves (box),boxes,3.06,0.53,0.18,0.0,3.41,3,1,0,0,3.96
2025-02-25,Tuesday,Chicken Breast,kg,23.77,0,14.2,0.46,9.11,25,10,1,0,397.6
2025-02-25,Tuesday,Beef Patty (Wagyu),pcs,90.14,0,52.35,1.99,35.8,100,30,0,0,942.3
2025-02-25,Tuesday,Ribeye Steak,portions,14.94,0,8.7,0.01,6.23,15,5,0,0,478.5
2025-02-25,Tuesday,Beef Brisket,kg,8.52,0,3.69,0.13,4.7,8,3,0,0,166.05
2025-02-25,Tuesday,Salmon Fillet,portions,16.32,0,9.07,0.31,6.94,18,6,0,0,317.45
2025-02-25,Tuesday,Prawn (Sriracha),portions,12.57,0,5.91,0.12,6.54,12,4,0,0,130.02
2025-02-25,Tuesday,Eggs,pcs,316.47,0,198.81,5.53,112.13,360,100,0,0,159.05
2025-02-25,Tuesday,Milk,litres,40.61,0,18.62,0.84,21.15,40,12,0,0,111.72
2025-02-25,Tuesday,Espresso Beans (Lavazza),kg,5.44,0,2.28,0.02,3.14,5,1.5,0,0,216.6
2025-02-25,Tuesday,Mozzarella Cheese,kg,4.62,0,3.25,0.04,1.33,6,2,1,0,146.25
2025-02-25,Tuesday,Feta Cheese,kg,2.05,0,0.99,0.02,1.04,2,0.5,0,0,37.62
2025-02-25,Tuesday,Parmigiano,kg,1.18,0,0.6,0.01,0.57,1.5,0.4,0,0,33.0
2025-02-25,Tuesday,Avocado,pcs,54.53,0,23.61,0.77,30.15,50,15,0,1,94.44
2025-02-25,Tuesday,Brioche Buns,pcs,125.21,0,78.46,3.11,43.64,120,40,0,0,196.15
2025-02-25,Tuesday,Sourdough Bread,loaves,17.91,0,8.24,0.35,9.32,18,5,0,0,98.88
2025-02-25,Tuesday,Croissant,pcs,33.51,0,18.19,0.85,14.47,35,10,0,0,72.76
2025-02-25,Tuesday,French Fries (frozen),kg,26.61,0,14.53,0.1,11.98,28,8,0,0,130.77
2025-02-25,Tuesday,Sweet Corn,kg,3.04,0,2.06,0.05,0.93,4,1,1,0,14.42
2025-02-25,Tuesday,Green Peas,kg,1.23,0,0.65,0.03,0.55,1.5,0.4,0,0,5.2
2025-02-25,Tuesday,Lemon Juice,ml,1653.44,0,977.05,31.7,644.69,2000,500,0,0,19.54
2025-02-25,Tuesday,Olive Oil,litres,1.48,0,0.59,0.02,0.87,1.5,0.4,0,0,20.65
2025-02-25,Tuesday,White Sugar,kg,2.89,0,1.41,0.06,1.42,3,0.8,0,0,5.64
2025-02-25,Tuesday,Strawberries,kg,6.88,0,3.72,0.18,2.98,7,2,0,0,81.84
2025-02-25,Tuesday,Banana,kg,9.21,0,5.24,0.18,3.79,10,3,0,0,41.92
2025-02-25,Tuesday,Acai (frozen),kg,7.82,0,4.06,0.09,3.67,8,2.5,0,0,263.9
2025-02-25,Tuesday,Granola,kg,3.26,0,1.7,0.06,1.5,3,0.8,0,0,30.6
2025-02-25,Tuesday,Chia Seeds,kg,0.82,0,0.32,0.01,0.49,1,0.2,0,0,9.6
2025-02-25,Tuesday,Nutella,kg,3.57,0,1.77,0.05,1.75,4,1,0,0,49.56
2025-02-25,Tuesday,Maple Syrup,litres,1.61,0,0.83,0.01,0.77,2,0.5,0,0,34.86
2025-02-25,Tuesday,Hashbrown (frozen),pcs,128.76,0,63.6,0.59,64.57,120,40,0,0,95.4
2025-02-25,Tuesday,Bacon Strips,pcs,77.96,0,44.57,1.19,32.2,80,25,0,0,133.71
2025-02-25,Tuesday,Chicken Sausage,pcs,43.22,0,20.97,0.42,21.83,50,15,0,0,83.88
2025-02-25,Tuesday,Chicken Hotdog,pcs,15.77,0,5.86,0.01,9.9,15,5,0,0,29.3
2025-02-25,Tuesday,Beef Hotdog,pcs,20.04,0,11.15,0.23,8.66,20,6,0,0,66.9
2025-02-25,Tuesday,Mushrooms,kg,3.78,0,1.65,0.05,2.08,4,1,0,0,29.7
2025-02-25,Tuesday,Carrot,pcs,6.33,0,2.26,0.03,4.04,8,3,0,0,2.26
2025-02-25,Tuesday,Capsicum,kg,4.53,0,2.1,0.07,2.36,5,1.5,0,0,21.0
2025-02-25,Tuesday,Spinach,kg,3.21,0,1.38,0.03,1.8,3,0.8,0,1,16.56
2025-02-25,Tuesday,Tortilla Wraps,pcs,67.55,0,37.94,1.17,28.44,70,20,0,0,45.53
2025-02-25,Tuesday,Pasta (various),kg,10.13,0,4.17,0.02,5.94,10,3,0,0,33.36
2025-02-25,Tuesday,Sriracha Sauce,litres,0.81,0,0.53,0.01,0.27,1,0.3,1,0,13.25
2025-02-25,Tuesday,BBQ Sauce,litres,0.95,0,0.36,0.01,0.58,1,0.2,0,0,6.48
2025-02-25,Tuesday,Chocolate (cooking),kg,1.88,0,1.08,0.04,0.76,2,0.5,0,0,34.56
2025-02-25,Tuesday,Coconut Flakes,kg,0.9,0,0.44,0.0,0.46,1,0.3,0,0,8.8
2025-02-25,Tuesday,Peanut Butter,kg,1.26,0,0.84,0.0,0.42,1.5,0.4,0,0,15.12
2025-02-25,Tuesday,Gloves (box),boxes,2.52,0,0.22,0.01,2.29,3,1,0,0,4.84
2025-02-26,Wednesday,Chicken Breast,kg,25.04,0,11.78,0.15,13.11,25,10,0,0,329.84
2025-02-26,Wednesday,Beef Patty (Wagyu),pcs,101.99,0,58.97,0.71,42.31,100,30,0,0,1061.46
2025-02-26,Wednesday,Ribeye Steak,portions,14.24,0,8.53,0.2,5.51,15,5,0,0,469.15
2025-02-26,Wednesday,Beef Brisket,kg,6.96,0,4.26,0.07,2.63,8,3,1,0,191.7
2025-02-26,Wednesday,Salmon Fillet,portions,14.68,0,11.18,0.12,3.38,18,6,1,0,391.3
2025-02-26,Wednesday,Prawn (Sriracha),portions,11.42,0,7.34,0.36,3.72,12,4,1,0,161.48
2025-02-26,Wednesday,Eggs,pcs,289.34,0,263.54,5.82,19.98,360,100,1,0,210.83
2025-02-26,Wednesday,Milk,litres,43.85,0,26.27,0.1,17.48,40,12,0,0,157.62
2025-02-26,Wednesday,Espresso Beans (Lavazza),kg,4.08,0,2.46,0.05,1.57,5,1.5,0,0,233.7
2025-02-26,Wednesday,Mozzarella Cheese,kg,5.28,0,2.95,0.14,2.19,6,2,0,0,132.75
2025-02-26,Wednesday,Feta Cheese,kg,1.59,0,1.08,0.05,0.46,2,0.5,1,0,41.04
2025-02-26,Wednesday,Parmigiano,kg,1.14,0,0.69,0.03,0.42,1.5,0.4,0,0,37.95
2025-02-26,Wednesday,Avocado,pcs,47.84,0,26.66,1.1,20.08,50,15,0,0,106.64
2025-02-26,Wednesday,Brioche Buns,pcs,96.78,0,85.83,1.16,9.79,120,40,1,0,214.57
2025-02-26,Wednesday,Sourdough Bread,loaves,18.64,0,10.12,0.32,8.2,18,5,0,0,121.44
2025-02-26,Wednesday,Croissant,pcs,28.14,0,17.51,0.72,9.91,35,10,1,0,70.04
2025-02-26,Wednesday,French Fries (frozen),kg,27.01,0,17.51,0.52,8.98,28,8,0,0,157.59
2025-02-26,Wednesday,Sweet Corn,kg,4.21,0,1.79,0.04,2.38,4,1,0,0,12.53
2025-02-26,Wednesday,Green Peas,kg,1.58,0,0.53,0.0,1.05,1.5,0.4,0,0,4.24
2025-02-26,Wednesday,Lemon Juice,ml,2048.25,0,1147.77,27.76,872.72,2000,500,0,0,22.96
2025-02-26,Wednesday,Olive Oil,litres,1.23,0,0.66,0.02,0.55,1.5,0.4,0,0,23.1
2025-02-26,Wednesday,White Sugar,kg,2.26,0,1.21,0.03,1.02,3,0.8,0,0,4.84
2025-02-26,Wednesday,Strawberries,kg,5.89,0,3.18,0.02,2.69,7,2,0,0,69.96
2025-02-26,Wednesday,Banana,kg,7.94,0,5.81,0.14,1.99,10,3,1,0,46.48
2025-02-26,Wednesday,Acai (frozen),kg,7.41,0,4.8,0.02,2.59,8,2.5,0,0,312.0
2025-02-26,Wednesday,Granola,kg,2.35,0,1.41,0.04,0.9,3,0.8,0,0,25.38
2025-02-26,Wednesday,Chia Seeds,kg,0.81,0,0.32,0.01,0.48,1,0.2,0,0,9.6
2025-02-26,Wednesday,Nutella,kg,4.36,0,2.09,0.09,2.18,4,1,0,0,58.52
2025-02-26,Wednesday,Maple Syrup,litres,1.93,0,0.9,0.02,1.01,2,0.5,0,0,37.8
2025-02-26,Wednesday,Hashbrown (frozen),pcs,103.66,0,69.37,3.2,31.09,120,40,1,0,104.06
2025-02-26,Wednesday,Bacon Strips,pcs,75.83,0,36.44,1.2,38.19,80,25,0,0,109.32
2025-02-26,Wednesday,Chicken Sausage,pcs,39.3,0,28.33,0.9,10.07,50,15,1,0,113.32
2025-02-26,Wednesday,Chicken Hotdog,pcs,13.11,0,4.51,0.18,8.42,15,5,0,0,22.55
2025-02-26,Wednesday,Beef Hotdog,pcs,18.03,0,11.76,0.46,5.81,20,6,1,0,70.56
2025-02-26,Wednesday,Mushrooms,kg,4.38,0,2.08,0.1,2.2,4,1,0,0,37.44
2025-02-26,Wednesday,Carrot,pcs,8.66,0,2.65,0.07,5.94,8,3,0,0,2.65
2025-02-26,Wednesday,Capsicum,kg,5.45,0,2.14,0.11,3.2,5,1.5,0,0,21.4
2025-02-26,Wednesday,Spinach,kg,2.35,0,1.2,0.03,1.12,3,0.8,0,0,14.4
2025-02-26,Wednesday,Tortilla Wraps,pcs,67.62,0,33.07,1.45,33.1,70,20,0,0,39.68
2025-02-26,Wednesday,Pasta (various),kg,8.44,0,4.86,0.23,3.35,10,3,0,0,38.88
2025-02-26,Wednesday,Sriracha Sauce,litres,0.87,0,0.57,0.02,0.28,1,0.3,1,0,14.25
2025-02-26,Wednesday,BBQ Sauce,litres,0.82,0,0.36,0.0,0.46,1,0.2,0,0,6.48
2025-02-26,Wednesday,Chocolate (cooking),kg,2.04,0,1.08,0.04,0.92,2,0.5,0,0,34.56
2025-02-26,Wednesday,Coconut Flakes,kg,0.85,0,0.57,0.02,0.26,1,0.3,1,0,11.4
2025-02-26,Wednesday,Peanut Butter,kg,1.4,0,0.67,0.0,0.73,1.5,0.4,0,0,12.06
2025-02-26,Wednesday,Gloves (box),boxes,3.24,0,0.16,0.0,3.08,3,1,0,0,3.52
2025-02-27,Thursday,Chicken Breast,kg,25.32,39.2,14.25,0.1,50.17,25,10,0,0,399.0
2025-02-27,Thursday,Beef Patty (Wagyu),pcs,86.61,164.5,60.37,1.31,189.43,100,30,0,0,1086.66
2025-02-27,Thursday,Ribeye Steak,portions,14.58,24.5,8.32,0.03,30.73,15,5,0,0,457.6
2025-02-27,Thursday,Beef Brisket,kg,6.19,12.25,3.73,0.08,14.63,8,3,0,0,167.85
2025-02-27,Thursday,Salmon Fillet,portions,18.81,28.0,11.02,0.54,35.25,18,6,0,0,385.7
2025-02-27,Thursday,Prawn (Sriracha),portions,13.02,17.5,5.64,0.05,24.83,12,4,0,0,124.08
2025-02-27,Thursday,Eggs,pcs,395.06,630.0,217.43,8.14,799.49,360,100,0,0,173.94
2025-02-27,Thursday,Milk,litres,43.03,63.0,26.14,0.02,79.87,40,12,0,0,156.84
2025-02-27,Thursday,Espresso Beans (Lavazza),kg,4.07,6.3,2.2,0.06,8.11,5,1.5,0,0,209.0
2025-02-27,Thursday,Mozzarella Cheese,kg,5.98,8.75,3.42,0.16,11.15,6,2,0,0,153.9
2025-02-27,Thursday,Feta Cheese,kg,2.04,2.8,0.95,0.02,3.87,2,0.5,0,0,36.1
2025-02-27,Thursday,Parmigiano,kg,1.59,1.75,0.72,0.0,2.62,1.5,0.4,0,0,39.6
2025-02-27,Thursday,Avocado,pcs,46.3,77.0,25.12,0.32,97.86,50,15,0,1,100.48
2025-02-27,Thursday,Brioche Buns,pcs,124.03,210.0,66.49,3.16,264.38,120,40,0,0,166.22
2025-02-27,Thursday,Sourdough Bread,loaves,19.21,28.0,10.4,0.43,36.38,18,5,0,0,124.8
2025-02-27,Thursday,Croissant,pcs,32.43,52.5,19.5,0.92,64.51,35,10,0,1,78.0
2025-02-27,Thursday,French Fries (frozen),kg,29.86,42.0,17.47,0.1,54.29,28,8,0,0,157.23
2025-02-27,Thursday,Sweet Corn,kg,3.17,5.6,1.86,0.03,6.88,4,1,0,0,13.02
2025-02-27,Thursday,Green Peas,kg,1.36,1.75,0.69,0.02,2.4,1.5,0.4,0,0,5.52
2025-02-27,Thursday,Lemon Juice,ml,1800.66,2800.0,1135.17,56.31,3409.18,2000,500,0,0,22.7
2025-02-27,Thursday,Olive Oil,litres,1.63,1.75,0.64,0.03,2.71,1.5,0.4,0,0,22.4
2025-02-27,Thursday,White Sugar,kg,2.7,3.5,1.11,0.02,5.07,3,0.8,0,0,4.44
2025-02-27,Thursday,Strawberries,kg,7.09,10.5,4.03,0.2,13.36,7,2,0,1,88.66
2025-02-27,Thursday,Banana,kg,7.83,14.0,5.0,0.11,16.72,10,3,0,0,40.0
2025-02-27,Thursday,Acai (frozen),kg,8.1,12.25,4.1,0.2,16.05,8,2.5,0,0,266.5
2025-02-27,Thursday,Granola,kg,2.26,4.2,1.24,0.05,5.17,3,0.8,0,0,22.32
2025-02-27,Thursday,Chia Seeds,kg,0.81,1.05,0.44,0.0,1.42,1,0.2,0,0,13.2
2025-02-27,Thursday,Nutella,kg,3.13,5.25,2.0,0.05,6.33,4,1,0,0,56.0
2025-02-27,Thursday,Maple Syrup,litres,1.85,2.8,1.0,0.01,3.64,2,0.5,0,0,42.0
2025-02-27,Thursday,Hashbrown (frozen),pcs,124.18,192.5,65.97,2.39,248.32,120,40,0,0,98.95
2025-02-27,Thursday,Bacon Strips,pcs,70.23,122.5,49.56,0.28,142.89,80,25,0,0,148.68
2025-02-27,Thursday,Chicken Sausage,pcs,49.47,70.0,20.8,0.3,98.37,50,15,0,0,83.2
2025-02-27,Thursday,Chicken Hotdog,pcs,16.14,14.0,5.64,0.16,24.34,15,5,0,0,28.2
2025-02-27,Thursday,Beef Hotdog,pcs,20.93,28.0,8.29,0.05,40.59,20,6,0,0,49.74
2025-02-27,Thursday,Mushrooms,kg,3.3,5.25,1.61,0.06,6.88,4,1,0,1,28.98
2025-02-27,Thursday,Carrot,pcs,7.93,7.0,2.6,0.06,12.27,8,3,0,0,2.6
2025-02-27,Thursday,Capsicum,kg,5.38,7.0,2.3,0.05,10.03,5,1.5,0,0,23.0
2025-02-27,Thursday,Spinach,kg,2.96,3.5,1.3,0.03,5.13,3,0.8,0,1,15.6
2025-02-27,Thursday,Tortilla Wraps,pcs,58.62,105.0,31.03,1.43,131.16,70,20,0,0,37.24
2025-02-27,Thursday,Pasta (various),kg,8.19,14.0,5.44,0.14,16.61,10,3,0,0,43.52
2025-02-27,Thursday,Sriracha Sauce,litres,1.03,1.4,0.41,0.02,2.0,1,0.3,0,0,10.25
2025-02-27,Thursday,BBQ Sauce,litres,0.95,1.05,0.44,0.01,1.55,1,0.2,0,0,7.92
2025-02-27,Thursday,Chocolate (cooking),kg,1.91,2.8,1.14,0.05,3.52,2,0.5,0,0,36.48
2025-02-27,Thursday,Coconut Flakes,kg,0.99,1.4,0.56,0.02,1.81,1,0.3,0,0,11.2
2025-02-27,Thursday,Peanut Butter,kg,1.49,2.1,0.69,0.03,2.87,1.5,0.4,0,0,12.42
2025-02-27,Thursday,Gloves (box),boxes,3.1,0.53,0.2,0.0,3.43,3,1,0,0,4.4
2025-02-28,Friday,Chicken Breast,kg,23.31,0,16.11,0.69,6.51,25,10,1,0,451.08
2025-02-28,Friday,Beef Patty (Wagyu),pcs,103.08,0,71.77,1.24,30.07,100,30,0,0,1291.86
2025-02-28,Friday,Ribeye Steak,portions,14.63,0,10.58,0.18,3.87,15,5,1,0,581.9
2025-02-28,Friday,Beef Brisket,kg,6.06,0,5.3,0.05,0.71,8,3,1,0,238.5
2025-02-28,Friday,Salmon Fillet,portions,16.14,0,13.37,0.05,2.72,18,6,1,0,467.95
2025-02-28,Friday,Prawn (Sriracha),portions,10.76,0,7.46,0.11,3.19,12,4,1,0,164.12
2025-02-28,Friday,Eggs,pcs,293.27,0,356.6,2.21,0,360,100,1,0,285.28
2025-02-28,Friday,Milk,litres,35.54,0,33.41,0.71,1.42,40,12,1,0,200.46
2025-02-28,Friday,Espresso Beans (Lavazza),kg,4.15,0,2.76,0.04,1.35,5,1.5,1,0,262.2
2025-02-28,Friday,Mozzarella Cheese,kg,5.99,0,4.82,0.05,1.12,6,2,1,0,216.9
2025-02-28,Friday,Feta Cheese,kg,1.59,0,1.42,0.06,0.11,2,0.5,1,0,53.96
2025-02-28,Friday,Parmigiano,kg,1.64,0,0.88,0.02,0.74,1.5,0.4,0,0,48.4
2025-02-28,Friday,Avocado,pcs,39.77,0,31.65,1.18,6.94,50,15,1,0,126.6
2025-02-28,Friday,Brioche Buns,pcs,90.62,0,115.53,5.52,0,120,40,1,0,288.82
2025-02-28,Friday,Sourdough Bread,loaves,16.98,0,15.29,0.7,0.99,18,5,1,0,183.48
2025-02-28,Friday,Croissant,pcs,33.35,0,25.33,0.72,7.3,35,10,1,0,101.32
2025-02-28,Friday,French Fries (frozen),kg,27.99,0,16.85,0.38,10.76,28,8,0,0,151.65
2025-02-28,Friday,Sweet Corn,kg,4.09,0,2.65,0.07,1.37,4,1,0,0,18.55
2025-02-28,Friday,Green Peas,kg,1.63,0,0.9,0.04,0.69,1.5,0.4,0,0,7.2
2025-02-28,Friday,Lemon Juice,ml,1642.92,0,1482.93,43.94,116.05,2000,500,1,0,29.66
2025-02-28,Friday,Olive Oil,litres,1.65,0,0.72,0.02,0.91,1.5,0.4,0,0,25.2
2025-02-28,Friday,White Sugar,kg,2.98,0,1.39,0.0,1.59,3,0.8,0,0,5.56
2025-02-28,Friday,Strawberries,kg,5.53,0,5.46,0.18,0,7,2,1,0,120.12
2025-02-28,Friday,Banana,kg,7.85,0,5.96,0.27,1.62,10,3,1,0,47.68
2025-02-28,Friday,Acai (frozen),kg,7.27,0,6.93,0.13,0.21,8,2.5,1,0,450.45
2025-02-28,Friday,Granola,kg,2.98,0,2.31,0.01,0.66,3,0.8,1,0,41.58
2025-02-28,Friday,Chia Seeds,kg,0.75,0,0.43,0.02,0.3,1,0.2,0,0,12.9
2025-02-28,Friday,Nutella,kg,3.37,0,2.94,0.05,0.38,4,1,1,0,82.32
2025-02-28,Friday,Maple Syrup,litres,1.76,0,1.35,0.05,0.36,2,0.5,1,0,56.7
2025-02-28,Friday,Hashbrown (frozen),pcs,130.85,0,90.58,4.23,36.04,120,40,1,0,135.87
2025-02-28,Friday,Bacon Strips,pcs,62.24,0,64.6,0.29,0,80,25,1,0,193.8
2025-02-28,Friday,Chicken Sausage,pcs,40.37,0,38.33,1.52,0.52,50,15,1,0,153.32
2025-02-28,Friday,Chicken Hotdog,pcs,16.21,0,6.68,0.21,9.32,15,5,0,0,33.4
2025-02-28,Friday,Beef Hotdog,pcs,19.2,0,11.62,0.01,7.57,20,6,0,0,69.72
2025-02-28,Friday,Mushrooms,kg,4.01,0,2.3,0.07,1.64,4,1,0,0,41.4
2025-02-28,Friday,Carrot,pcs,7.44,0,3.56,0.12,3.76,8,3,0,0,3.56
2025-02-28,Friday,Capsicum,kg,4.64,0,3.31,0.05,1.28,5,1.5,1,0,33.1
2025-02-28,Friday,Spinach,kg,3.11,0,1.81,0.01,1.29,3,0.8,0,0,21.72
2025-02-28,Friday,Tortilla Wraps,pcs,63.03,0,51.5,0.66,10.87,70,20,1,0,61.8
2025-02-28,Friday,Pasta (various),kg,8.9,0,6.8,0.1,2.0,10,3,1,0,54.4
2025-02-28,Friday,Sriracha Sauce,litres,1.01,0,0.6,0.02,0.39,1,0.3,0,0,15.0
2025-02-28,Friday,BBQ Sauce,litres,1.03,0,0.44,0.01,0.58,1,0.2,0,0,7.92
2025-02-28,Friday,Chocolate (cooking),kg,2.08,0,1.5,0.07,0.51,2,0.5,0,0,48.0
2025-02-28,Friday,Coconut Flakes,kg,0.78,0,0.55,0.0,0.23,1,0.3,1,0,11.0
2025-02-28,Friday,Peanut Butter,kg,1.48,0,1.05,0.0,0.43,1.5,0.4,0,0,18.9
2025-02-28,Friday,Gloves (box),boxes,2.39,0,0.28,0.01,2.1,3,1,0,0,6.16
2025-03-01,Saturday,Chicken Breast,kg,19.3,0,16.09,0.18,3.03,25,10,1,0,450.52
2025-03-01,Saturday,Beef Patty (Wagyu),pcs,87.88,0,56.92,1.16,29.8,100,30,1,0,1024.56
2025-03-01,Saturday,Ribeye Steak,portions,14.8,0,11.21,0.21,3.38,15,5,1,0,616.55
2025-03-01,Saturday,Beef Brisket,kg,8.6,0,4.52,0.02,4.06,8,3,0,0,203.4
2025-03-01,Saturday,Salmon Fillet,portions,18.6,0,10.69,0.12,7.79,18,6,0,0,374.15
2025-03-01,Saturday,Prawn (Sriracha),portions,13.02,0,6.69,0.12,6.21,12,4,0,0,147.18
2025-03-01,Saturday,Eggs,pcs,391.68,0,289.46,3.9,98.32,360,100,1,0,231.57
2025-03-01,Saturday,Milk,litres,35.91,0,21.3,0.48,14.13,40,12,0,0,127.8
2025-03-01,Saturday,Espresso Beans (Lavazza),kg,5.44,0,2.84,0.05,2.55,5,1.5,0,0,269.8
2025-03-01,Saturday,Mozzarella Cheese,kg,6.23,0,2.95,0.02,3.26,6,2,0,0,132.75
2025-03-01,Saturday,Feta Cheese,kg,2.02,0,1.28,0.0,0.74,2,0.5,0,0,48.64
2025-03-01,Saturday,Parmigiano,kg,1.33,0,0.61,0.02,0.7,1.5,0.4,0,0,33.55
2025-03-01,Saturday,Avocado,pcs,46.06,0,27.08,0.77,18.21,50,15,0,0,108.32
2025-03-01,Saturday,Brioche Buns,pcs,107.97,0,80.53,1.18,26.26,120,40,1,0,201.32
2025-03-01,Saturday,Sourdough Bread,loaves,15.59,0,12.95,0.15,2.49,18,5,1,0,155.4
2025-03-01,Saturday,Croissant,pcs,33.21,0,21.33,0.81,11.07,35,10,0,0,85.32
2025-03-01,Saturday,French Fries (frozen),kg,25.5,0,18.24,0.17,7.09,28,8,1,0,164.16
2025-03-01,Saturday,Sweet Corn,kg,3.68,0,2.12,0.01,1.55,4,1,0,0,14.84
2025-03-01,Saturday,Green Peas,kg,1.2,0,0.72,0.01,0.47,1.5,0.4,0,0,5.76
2025-03-01,Saturday,Lemon Juice,ml,1511.29,0,957.66,17.35,536.28,2000,500,0,0,19.15
2025-03-01,Saturday,Olive Oil,litres,1.61,0,0.67,0.03,0.91,1.5,0.4,0,0,23.45
2025-03-01,Saturday,White Sugar,kg,2.39,0,1.16,0.04,1.19,3,0.8,0,0,4.64
2025-03-01,Saturday,Strawberries,kg,6.83,0,4.07,0.19,2.57,7,2,0,0,89.54
2025-03-01,Saturday,Banana,kg,11.0,0,6.16,0.26,4.58,10,3,0,0,49.28
2025-03-01,Saturday,Acai (frozen),kg,8.67,0,5.74,0.27,2.66,8,2.5,0,0,373.1
2025-03-01,Saturday,Granola,kg,3.05,0,1.71,0.01,1.33,3,0.8,0,0,30.78
2025-03-01,Saturday,Chia Seeds,kg,1.07,0,0.35,0.0,0.72,1,0.2,0,0,10.5
2025-03-01,Saturday,Nutella,kg,4.36,0,2.5,0.12,1.74,4,1,0,0,70.0
2025-03-01,Saturday,Maple Syrup,litres,2.11,0,1.15,0.03,0.93,2,0.5,0,0,48.3
2025-03-01,Saturday,Hashbrown (frozen),pcs,108.18,0,80.07,0.14,27.97,120,40,1,0,120.1
2025-03-01,Saturday,Bacon Strips,pcs,84.09,0,51.56,0.16,32.37,80,25,0,0,154.68
2025-03-01,Saturday,Chicken Sausage,pcs,52.55,0,28.09,0.97,23.49,50,15,0,0,112.36
2025-03-01,Saturday,Chicken Hotdog,pcs,16.24,0,5.84,0.19,10.21,15,5,0,0,29.2
2025-03-01,Saturday,Beef Hotdog,pcs,15.7,0,9.52,0.15,6.03,20,6,0,0,57.12
2025-03-01,Saturday,Mushrooms,kg,3.92,0,1.82,0.08,2.02,4,1,0,0,32.76
2025-03-01,Saturday,Carrot,pcs,8.55,0,2.39,0.06,6.1,8,3,0,0,2.39
2025-03-01,Saturday,Capsicum,kg,4.05,0,2.64,0.01,1.4,5,1.5,1,0,26.4
2025-03-01,Saturday,Spinach,kg,3.26,0,1.47,0.01,1.78,3,0.8,0,0,17.64
2025-03-01,Saturday,Tortilla Wraps,pcs,74.05,0,36.34,0.23,37.48,70,20,0,0,43.61
2025-03-01,Saturday,Pasta (various),kg,10.58,0,5.81,0.27,4.5,10,3,0,0,46.48
2025-03-01,Saturday,Sriracha Sauce,litres,0.78,0,0.49,0.0,0.29,1,0.3,1,0,12.25
2025-03-01,Saturday,BBQ Sauce,litres,0.83,0,0.48,0.02,0.33,1,0.2,0,0,8.64
2025-03-01,Saturday,Chocolate (cooking),kg,1.66,0,0.99,0.03,0.64,2,0.5,0,0,31.68
2025-03-01,Saturday,Coconut Flakes,kg,1.03,0,0.57,0.01,0.45,1,0.3,0,0,11.4
2025-03-01,Saturday,Peanut Butter,kg,1.19,0,0.93,0.02,0.24,1.5,0.4,1,0,16.74
2025-03-01,Saturday,Gloves (box),boxes,2.63,0,0.25,0.0,2.38,3,1,0,0,5.5
2025-03-02,Sunday,Chicken Breast,kg,26.58,0,14.48,0.61,11.49,25,10,0,0,405.44
2025-03-02,Sunday,Beef Patty (Wagyu),pcs,83.42,0,73.98,2.6,6.84,100,30,1,0,1331.64
2025-03-02,Sunday,Ribeye Steak,portions,14.27,0,9.76,0.23,4.28,15,5,1,0,536.8
2025-03-02,Sunday,Beef Brisket,kg,6.81,0,5.1,0.09,1.62,8,3,1,0,229.5
2025-03-02,Sunday,Salmon Fillet,portions,15.25,0,10.66,0.26,4.33,18,6,1,0,373.1
